;eco;name;pgn
488;C39;King's Gambit Accepted: Allgaier, Cook Variation;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ng5 h6 6. Nxf7 Kxf7 7. d4 d5 8. Bxf4 dxe4 9. Bc4+ Kg7 10. Be5+
489;C39;King's Gambit Accepted: Allgaier, Horny Defense;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ng5 h6 6. Nxf7 Kxf7 7. Qxg4 Nf6 8. Qxf4 Bd6
490;C39;King's Gambit Accepted: Allgaier, Schlechter Defense;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ng5 Nf6
491;C39;King's Gambit Accepted: Allgaier, Urusov Attack;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ng5 h6 6. Nxf7 Kxf7 7. Bc4+ d5 8. Bxd5+ Kg7 9. d4
492;C39;King's Gambit Accepted: Kieseritzky Gambit;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5
493;C39;King's Gambit Accepted: Kieseritzky Gambit, Anderssen Defense;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Nf6 6. Bc4 d5 7. exd5 Bd6
494;C39;King's Gambit Accepted: Kieseritzky Gambit, Anderssen-Cordel Gambit;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Nf6 6. Bc4 d5 7. exd5 Bd6 8. d4 Nh5 9. Bxf4 Nxf4
495;C39;King's Gambit Accepted: Kieseritzky Gambit, Berlin Defense;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Nf6
496;C39;King's Gambit Accepted: Kieseritzky Gambit, Berlin Defense, Rubinstein Variation;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Nf6 6. d4
497;C39;King's Gambit Accepted: Kieseritzky Gambit, Berlin Defense, de Riviere Variation;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Nf6 6. Nxg4 d5
498;C39;King's Gambit Accepted: Kieseritzky Gambit, Brentano Defense;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 d5
499;C39;King's Gambit Accepted: Kieseritzky Gambit, Brentano Defense;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 d5 6. d4 Nf6 7. Bxf4
500;C39;King's Gambit Accepted: Kieseritzky Gambit, Brentano Defense, Caro Variation;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 d5 6. d4 Nf6 7. Bxf4 Nxe4 8. Nd2
501;C39;King's Gambit Accepted: Kieseritzky Gambit, Brentano Defense, Kaplanek Variation;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 d5 6. d4 Nf6 7. exd5 Qxd5 8. Nc3 Bb4 9. Kf2
502;C39;King's Gambit Accepted: Kieseritzky Gambit, Cotter Gambit;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ng5 h6 6. Nxf7
503;C39;King's Gambit Accepted: Kieseritzky Gambit, Kolisch Defense;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 d6
504;C39;King's Gambit Accepted: Kieseritzky Gambit, Long Whip;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 h5
505;C39;King's Gambit Accepted: Kieseritzky Gambit, Neumann Defense;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Nc6
506;C39;King's Gambit Accepted: Kieseritzky Gambit, Paulsen Defense;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Bg7
507;C39;King's Gambit Accepted: Kieseritzky Gambit, Paulsen Defense Deferred;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Nf6 6. Bc4 d5 7. exd5 Bg7
508;C39;King's Gambit Accepted: Kieseritzky Gambit, Rice Gambit;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Nf6 6. Bc4 d5 7. exd5 Bd6 8. O-O Bxe5
509;C39;King's Gambit Accepted: Kieseritzky Gambit, Rosenthal Defense;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Qe7
510;C39;King's Gambit Accepted: Kieseritzky, Long Whip Defense, Jaenisch Variation;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 h5 6. Bc4 Rh7 7. d4 Bh6 8. Nc3
511;C39;King's Gambit Accepted: Kieseritzky, Polerio Defense;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Be7
512;C39;King's Gambit Accepted: Kieseritzky, Rice Gambit;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Nf6 6. Bc4 d5 7. exd5 Bd6 8. O-O
513;C39;King's Gambit Accepted: Kieseritzky, Salvio Defense, Cozio Variation;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Qe7 6. d4 f5 7. Bc4
514;C39;King's Gambit Accepted: King's Knight's Gambit;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4
515;C40;Elephant Gambit;1. e4 e5 2. Nf3 d5
516;C40;Elephant Gambit: Maróczy Gambit;1. e4 e5 2. Nf3 d5 3. exd5 Bd6
517;C40;Elephant Gambit: Paulsen Countergambit;1. e4 e5 2. Nf3 d5 3. exd5 e4
518;C40;Elephant Gambit: Wasp Variation;1. e4 e5 2. Nf3 d5 3. Nxe5 dxe4 4. Bc4 Qg5
519;C40;Gunderam Defense;1. e4 e5 2. Nf3 Qe7
520;C40;King's Knight Opening;1. e4 e5 2. Nf3
521;C40;King's Pawn Game: Busch-Gass Gambit;1. e4 e5 2. Nf3 Bc5
522;C40;King's Pawn Game: Busch-Gass Gambit, Chiodini Gambit;1. e4 e5 2. Nf3 Bc5 3. Nxe5 Nc6
523;C40;King's Pawn Game: Damiano Defense;1. e4 e5 2. Nf3 f6
524;C40;King's Pawn Game: Damiano Defense, Damiano Gambit;1. e4 e5 2. Nf3 f6 3. Nxe5 fxe5 4. Qh5+ g6 5. Qxe5+ Qe7 6. Qxh8
525;C40;King's Pawn Game: Damiano Defense, Damiano Gambit, Chigorin Gambit;1. e4 e5 2. Nf3 f6 3. Nxe5 Qe7 4. Nf3 d5
526;C40;King's Pawn Game: Gunderam Defense, Gunderam Gambit;1. e4 e5 2. Nf3 Qe7 3. Bc4 f5
527;C40;King's Pawn Game: Gunderam Gambit;1. e4 e5 2. Nf3 c6
528;C40;King's Pawn Game: La Bourdonnais Gambit;1. e4 e5 2. Nf3 Qf6 3. Bc4 Qg6 4. O-O
529;C40;King's Pawn Game: McConnell Defense;1. e4 e5 2. Nf3 Qf6
530;C40;Latvian Gambit;1. e4 e5 2. Nf3 f5
531;C40;Latvian Gambit Accepted;1. e4 e5 2. Nf3 f5 3. exf5
532;C40;Latvian Gambit Accepted: Bilguer Variation;1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. d4 d6 5. Nc4
533;C40;Latvian Gambit Accepted: Bronstein Attack;1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. d4 d6 5. Nc4 fxe4 6. Be2
534;C40;Latvian Gambit Accepted: Bronstein Gambit;1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. d4 d6 5. Nc4 fxe4 6. Qh5+ g6 7. Qe2
535;C40;Latvian Gambit Accepted: Foltys Variation;1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. Nc4 fxe4 5. d3
536;C40;Latvian Gambit Accepted: Foltys-Leonhardt Variation;1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. Nc4
537;C40;Latvian Gambit Accepted: Leonhardt Variation;1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. Nc4 fxe4 5. Nc3
538;C40;Latvian Gambit Accepted: Main Line;1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. d4
539;C40;Latvian Gambit Accepted: Nimzowitsch Attack;1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. d4 d6 5. Nc4 fxe4 6. Ne3
540;C40;Latvian Gambit: Behting Variation;1. e4 e5 2. Nf3 f5 3. Bc4 fxe4 4. Nxe5 Qg5 5. Nf7 Qxg2 6. Rf1 d5 7. Nxh8 Nf6
541;C40;Latvian Gambit: Corkscrew Countergambit;1. e4 e5 2. Nf3 f5 3. Bc4 fxe4 4. Nxe5 Nf6
542;C40;Latvian Gambit: Corkscrew Gambit;1. e4 e5 2. Nf3 f5 3. Nxe5 Nf6 4. Bc4 fxe4 5. Nf7 Qe7 6. Nxh8 d5
543;C40;Latvian Gambit: Diepstraten Countergambit;1. e4 e5 2. Nf3 f5 3. c4
544;C40;Latvian Gambit: Fraser Defense;1. e4 e5 2. Nf3 f5 3. Nxe5 Nc6
545;C40;Latvian Gambit: Greco Variation;1. e4 e5 2. Nf3 f5 3. Nxe5 Qe7
546;C40;Latvian Gambit: Lobster Gambit;1. e4 e5 2. Nf3 f5 3. g4
547;C40;Latvian Gambit: Mason Countergambit;1. e4 e5 2. Nf3 f5 3. d4
548;C40;Latvian Gambit: Mayet Attack;1. e4 e5 2. Nf3 f5 3. Bc4
549;C40;Latvian Gambit: Mayet Attack, Morgado Defense;1. e4 e5 2. Nf3 f5 3. Bc4 Nf6
550;C40;Latvian Gambit: Mayet Attack, Poisoned Pawn Variation;1. e4 e5 2. Nf3 f5 3. Bc4 fxe4 4. Nxe5 Qg5 5. d4 Qxg2
551;C40;Latvian Gambit: Mayet Attack, Polerio-Svedenborg Variation;1. e4 e5 2. Nf3 f5 3. Bc4 fxe4 4. Nxe5 d5
552;C40;Latvian Gambit: Mayet Attack, Strautins Gambit;1. e4 e5 2. Nf3 f5 3. Bc4 b5
553;C40;Latvian Gambit: Mlotkowski Variation;1. e4 e5 2. Nf3 f5 3. Nc3
554;C40;Latvian Gambit: Senechaud Gambit;1. e4 e5 2. Nf3 f5 3. b4
555;C41;Philidor Defense;1. e4 e5 2. Nf3 d6
556;C41;Philidor Defense;1. e4 e5 2. Nf3 d6 3. d4
557;C41;Philidor Defense;1. e4 e5 2. Nf3 d6 3. Bc4
558;C41;Philidor Defense;1. e4 e5 2. Nf3 d6 3. Bc4 Be7
559;C41;Philidor Defense: Albin-Blackburne Gambit;1. e4 e5 2. Nf3 d6 3. d4 Bg4 4. dxe5 Nd7
560;C41;Philidor Defense: Berger Variation;1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 Nf6 5. Nc3 Be7 6. Be2 O-O 7. O-O c5 8. Nf3 Nc6 9. Bg5 Be6 10. Re1
561;C41;Philidor Defense: Bird Gambit;1. e4 e5 2. Nf3 d6 3. d4 exd4 4. c3
562;C41;Philidor Defense: Boden Variation;1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Qxd4 Bd7
563;C41;Philidor Defense: Exchange Variation;1. e4 e5 2. Nf3 d6 3. d4 exd4
564;C41;Philidor Defense: Exchange Variation;1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4
565;C41;Philidor Defense: Exchange Variation;1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 Nf6
566;C41;Philidor Defense: Hanham Variation;1. e4 e5 2. Nf3 d6 3. d4 Nd7
567;C41;Philidor Defense: Hanham Variation, Delmar Variation;1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Bc4 c6 5. c3
568;C41;Philidor Defense: Hanham Variation, Krause Variation;1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Bc4 c6 5. O-O
569;C41;Philidor Defense: Hanham Variation, Schlechter Variation;1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Bc4 c6 5. Nc3
570;C41;Philidor Defense: Hanham Variation, Sharp Variation;1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Bc4 Nb6
571;C41;Philidor Defense: Hanham Variation, Steiner Variation;1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Bc4 c6 5. O-O Be7 6. dxe5
572;C41;Philidor Defense: Hanham, Berger Variation;1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Bc4 c6 5. Ng5 Nh6 6. f4 Be7 7. O-O O-O 8. c3 d5
573;C41;Philidor Defense: Hanham, Kmoch Variation;1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Bc4 c6 5. Ng5
574;C41;Philidor Defense: Larsen Variation;1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 g6
575;C41;Philidor Defense: Lion Variation;1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. Nc3 Nbd7
576;C41;Philidor Defense: Lion Variation, Bishop Sacrifice;1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. Nc3 Nbd7 5. Bc4 Be7 6. Bxf7+
577;C41;Philidor Defense: Lion Variation, Delayed Bishop Sacrifice;1. e4 d6 2. d4 Nf6 3. Nc3 Nbd7 4. Nf3 e5 5. Bc4 Be7 6. dxe5 dxe5 7. Bxf7+
578;C41;Philidor Defense: Lion Variation, Forcing Line;1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. Nc3 Nbd7 5. Bc4 Be7 6. Ng5 O-O 7. Bxf7+ Rxf7 8. Ne6
579;C41;Philidor Defense: Lion Variation, Lion's Claw;1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. Nc3 Nbd7 5. Bc4 h6 6. O-O Be7
580;C41;Philidor Defense: Lion Variation, Shirov Gambit;1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Nc3 Ngf6 5. g4
581;C41;Philidor Defense: Lion Variation, Sozin Variation;1. e4 d6 2. d4 Nf6 3. Nc3 e5 4. Nf3 Nbd7 5. Bc4 Be7 6. O-O O-O 7. Qe2 c6 8. a4 exd4
582;C41;Philidor Defense: Lopez Countergambit;1. e4 e5 2. Nf3 d6 3. Bc4 f5
583;C41;Philidor Defense: Lopez Countergambit, Jaenisch Variation;1. e4 e5 2. Nf3 d6 3. d4 f5 4. Bc4 exd4 5. Ng5 Nh6 6. Nxh7
584;C41;Philidor Defense: Morphy Gambit;1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Bc4
585;C41;Philidor Defense: Nimzowitsch Variation;1. e4 e5 2. Nf3 d6 3. d4 Nf6
586;C41;Philidor Defense: Nimzowitsch Variation;1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. dxe5
587;C41;Philidor Defense: Nimzowitsch Variation, Klein Variation;1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. Bc4
588;C41;Philidor Defense: Nimzowitsch Variation, Rellstab Variation;1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. dxe5 Nxe4 5. Qd5
589;C41;Philidor Defense: Nimzowitsch Variation, Sokolsky Variation;1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. dxe5 Nxe4 5. Nbd2
590;C41;Philidor Defense: Nimzowitsch, Larobok Variation;1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. Nc3 Nbd7 5. Bc4 Be7 6. Ng5 O-O 7. Bxf7+
591;C41;Philidor Defense: Nimzowitsch, Locock Variation;1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. Ng5
592;C41;Philidor Defense: Paulsen Attack;1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 d5 5. exd5
593;C41;Philidor Defense: Philidor Countergambit;1. e4 e5 2. Nf3 d6 3. d4 f5
594;C41;Philidor Defense: Philidor Countergambit, Berger Variation;1. e4 e5 2. Nf3 d6 3. d4 f5 4. dxe5 fxe4 5. Ng5 d5 6. e6 Bc5 7. Nc3
595;C41;Philidor Defense: Philidor Countergambit, Zukertort Variation;1. e4 e5 2. Nf3 d6 3. d4 f5 4. Nc3
596;C41;Philidor Defense: Philidor Countergambit, del Rio Attack;1. e4 e5 2. Nf3 d6 3. d4 f5 4. dxe5 fxe4 5. Ng5 d5 6. e6
597;C41;Philidor Defense: Philidor Gambit;1. e4 e5 2. Nf3 d6 3. d4 Bd7
598;C41;Philidor Defense: Steinitz Variation;1. e4 e5 2. Nf3 d6 3. Bc4 Be7 4. c3
599;C42;Russian Game;1. e4 e5 2. Nf3 Nf6
600;C42;Russian Game;1. e4 e5 2. Nf3 Nf6 3. Nxe5
601;C42;Russian Game;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6
602;C42;Russian Game;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3
603;C42;Russian Game;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4
604;C42;Russian Game: Classical Attack;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4
605;C42;Russian Game: Classical Attack, Berger Variation;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Be7 7. O-O Nc6 8. Re1 Bg4 9. c3 f5 10. Nbd2
606;C42;Russian Game: Classical Attack, Chigorin Variation;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Be7 7. O-O Nc6 8. Re1
607;C42;Russian Game: Classical Attack, Chigorin Variation, Browne Attack;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Nc6 7. O-O Be7 8. c4 Nb4 9. cxd5
608;C42;Russian Game: Classical Attack, Chigorin Variation, Main Line;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Nc6 7. O-O Be7 8. c4 Nb4 9. Be2
609;C42;Russian Game: Classical Attack, Closed Variation;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 Nf6
610;C42;Russian Game: Classical Attack, Jaenisch Variation;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Nc6 7. O-O Be7 8. c4
611;C42;Russian Game: Classical Attack, Krause Variation;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Nc6 7. O-O Be7 8. Re1 Bg4 9. c3 f5 10. c4
612;C42;Russian Game: Classical Attack, Marshall Trap;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Bd6 7. O-O O-O 8. c4 Bg4 9. cxd5 f5 10. Re1 Bxh2+
613;C42;Russian Game: Classical Attack, Marshall Variation;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Bd6
614;C42;Russian Game: Classical Attack, Marshall Variation, Chinese Gambit;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Bd6 7. O-O O-O 8. c4 c6 9. Re1 Bg4
615;C42;Russian Game: Classical Attack, Maróczy Variation;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Be7 7. O-O Nc6 8. Re1 Bg4 9. c3 f5 10. c4 Bh4
616;C42;Russian Game: Classical Attack, Mason Variation;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Be7 7. O-O O-O
617;C42;Russian Game: Classical Attack, Mason-Showalter Variation;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Nc6
618;C42;Russian Game: Classical Attack, Staunton Variation;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Bd6 7. O-O O-O 8. c4 c6
619;C42;Russian Game: Classical Attack, Tarrasch Variation;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Bd6 7. O-O O-O 8. c4 Bg4
620;C42;Russian Game: Cochrane Gambit;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nxf7
621;C42;Russian Game: Cochrane Gambit, Bishop Check Line;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nxf7 Kxf7 5. Bc4+
622;C42;Russian Game: Cochrane Gambit, Center Variation;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nxf7 Kxf7 5. d4
623;C42;Russian Game: Cozio Attack;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. Qe2
624;C42;Russian Game: Damiano Variation;1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4
625;C42;Russian Game: Damiano Variation, Kholmov Gambit;1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4 4. Qe2 Qe7
626;C42;Russian Game: French Attack;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d3
627;C42;Russian Game: Italian Variation;1. e4 e5 2. Nf3 Nf6 3. Bc4
628;C42;Russian Game: Karklins-Martinovsky Variation;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nd3
629;C42;Russian Game: Kaufmann Attack;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. c4
630;C42;Russian Game: Millennium Attack;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. Bd3
631;C42;Russian Game: Moody Gambit;1. e4 e5 2. Nf3 Nf6 3. Qe2 Nc6 4. d4
632;C42;Russian Game: Nimzowitsch Attack;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. Nc3
633;C42;Russian Game: Paulsen Attack;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nc4
634;C42;Russian Game: Stafford Gambit;1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nc6
635;C42;Russian Game: Stafford Gambit;1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nc6 4. Nxc6 dxc6
636;C42;Russian Game: Three Knights Game;1. e4 e5 2. Nf3 Nf6 3. Nc3
637;C43;Bishop's Opening: Urusov Gambit;1. e4 e5 2. Bc4 Nf6 3. d4 exd4 4. Nf3
638;C43;Bishop's Opening: Urusov Gambit, Keidansky Gambit;1. e4 e5 2. Bc4 Nf6 3. d4 exd4 4. Nf3 Nxe4 5. Qxd4
639;C43;Russian Game: Modern Attack;1. e4 e5 2. Nf3 Nf6 3. d4
640;C43;Russian Game: Modern Attack;1. e4 e5 2. Nf3 Nf6 3. d4 exd4
641;C43;Russian Game: Modern Attack, Bardeleben Variation;1. e4 e5 2. Nf3 Nf6 3. d4 exd4 4. e5 Ne4 5. Qe2 Nc5 6. Nxd4 Nc6
642;C43;Russian Game: Modern Attack, Center Attack;1. e4 e5 2. Nf3 Nf6 3. d4 exd4 4. e5 Ne4 5. Qxd4
643;C43;Russian Game: Modern Attack, Center Variation;1. e4 e5 2. Nf3 Nf6 3. d4 Nxe4 4. Bd3
644;C43;Russian Game: Modern Attack, Murrey Variation;1. e4 e5 2. Nf3 Nf6 3. d4 Nxe4 4. Bd3 Nc6
645;C43;Russian Game: Modern Attack, Steinitz Variation;1. e4 e5 2. Nf3 Nf6 3. d4 exd4 4. e5 Ne4 5. Qe2
646;C43;Russian Game: Modern Attack, Symmetrical Variation;1. e4 e5 2. Nf3 Nf6 3. d4 d5
647;C43;Russian Game: Modern Attack, Symmetrical Variation;1. e4 e5 2. Nf3 Nf6 3. d4 Nxe4
648;C43;Russian Game: Modern Attack, Tal Gambit;1. e4 e5 2. Nf3 Nf6 3. d4 exd4 4. e5 Ne4 5. Bb5
649;C43;Russian Game: Modern Attack, Trifunovic Variation;1. e4 e5 2. Nf3 Nf6 3. d4 Nxe4 4. Bd3 d5 5. Nxe5 Bd6 6. O-O O-O 7. c4 Bxe5
650;C44;Dresden Opening: The Goblin;1. e4 e5 2. Nf3 Nc6 3. c4 Nf6 4. Nxe5
651;C44;Irish Gambit;1. e4 e5 2. Nf3 Nc6 3. Nxe5
652;C44;King's Knight Opening: Konstantinopolsky;1. e4 e5 2. Nf3 Nc6 3. g3
653;C44;King's Knight Opening: Normal Variation;1. e4 e5 2. Nf3 Nc6
654;C44;King's Pawn Game: Dresden Opening;1. e4 e5 2. Nf3 Nc6 3. c4
655;C44;King's Pawn Game: Pachman Wing Gambit;1. e4 e5 2. Nf3 Nc6 3. b4
656;C44;King's Pawn Game: Schulze-Müller Gambit;1. e4 e5 2. Nf3 Nc6 3. Nxe5 Nxe5 4. d4
657;C44;King's Pawn Game: Tayler Opening;1. e4 e5 2. Nf3 Nc6 3. Be2
658;C44;King's Pawn Game: Tayler Opening, Basman Gambit;1. e4 e5 2. Nf3 Nc6 3. Be2 Nf6 4. d4 exd4 5. e5
659;C44;King's Pawn Game: Tayler Opening, Inverted Hanham;1. e4 e5 2. Nf3 Nc6 3. Be2 Nf6 4. d3 d5 5. Nbd2
660;C44;Latvian Gambit: Clam Gambit;1. e4 e5 2. Nf3 Nc6 3. d3 f5 4. exf5
661;C44;Ponziani Opening;1. e4 e5 2. Nf3 Nc6 3. c3
662;C44;Ponziani Opening: Caro Gambit;1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Qa4 Bd7
663;C44;Ponziani Opening: Jaenisch Counterattack;1. e4 e5 2. Nf3 Nc6 3. c3 Nf6
664;C44;Ponziani Opening: Leonhardt Variation;1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Qa4 Nf6
665;C44;Ponziani Opening: Neumann Gambit;1. e4 e5 2. Nf3 Nc6 3. c3 Nf6 4. Bc4
666;C44;Ponziani Opening: Ponziani Countergambit;1. e4 e5 2. Nf3 Nc6 3. c3 f5
667;C44;Ponziani Opening: Ponziani Countergambit, Cordel Variation;1. e4 e5 2. Nf3 Nc6 3. c3 f5 4. d4 d6 5. d5 fxe4 6. Ng5 Nb8 7. Nxe4 Nf6 8. Bd3 Be7
668;C44;Ponziani Opening: Ponziani Countergambit, Schmidt Attack;1. e4 e5 2. Nf3 Nc6 3. c3 f5 4. d4 d6 5. d5
669;C44;Ponziani Opening: Romanishin Variation;1. e4 e5 2. Nf3 Nc6 3. c3 Be7
670;C44;Ponziani Opening: Réti Variation;1. e4 e5 2. Nf3 Nc6 3. c3 Nge7
671;C44;Ponziani Opening: Spanish Variation;1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Bb5
672;C44;Ponziani Opening: Spanish Variation, Harrwitz Attack, Nikitin Gambit;1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Bb5 dxe4 5. Nxe5 Qd5 6. Qa4
673;C44;Ponziani Opening: Steinitz Variation;1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Qa4 f6
674;C44;Ponziani Opening: Vukovic Gambit;1. e4 e5 2. Nf3 Nc6 3. c3 Nf6 4. d4 Nxe4 5. d5 Bc5
675;C44;Scotch Game;1. e4 e5 2. Nf3 Nc6 3. d4
676;C44;Scotch Game;1. e4 e5 2. Nf3 Nc6 3. d4 exd4
677;C44;Scotch Game: Benima Defense;1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7 4. d4 exd4
678;C44;Scotch Game: Cochrane Variation;1. e4 e5 2. Nf3 Nc6 3. d4 Nxd4 4. Nxe5 Ne6 5. Bc4 c6 6. O-O Nf6 7. Nxf7
679;C44;Scotch Game: Cochrane Variation;1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Bb4+ 5. c3 dxc3 6. bxc3 Ba5 7. e5
